[SEND] sair
0	1	1	0	1	-18.47
0	1	1	0	1	-18.17
0	1	1	0	1	-17.87
0	1	1	0	1	-17.56
0	1	1	0	1	-17.26
0	1	1	0	1	-16.96
0	1	1	0	1	-16.65
1	1	1	1	1	-16.65
2	1	1	2	1	-16.96
2	1	1	2	1	-17.26
2	1	1	2	1	-17.56
2	1	1	2	1	-17.87
2	1	1	2	1	-18.17
2	1	1	2	1	-18.47
2	1	1	2	1	-18.78
2	1	1	2	1	-19.08
2	1	1	2	1	-19.38
2	1	1	2	1	-19.69
2	1	1	2	1	-19.99
2	1	1	2	1	-20.29
2	1	1	2	1	-20.60
2	1	1	2	1	-20.90
2	1	1	2	1	-21.20
2	1	1	2	1	-21.51
2	1	1	2	1	-21.81
2	1	1	2	1	-22.11
2	1	1	2	1	-22.35
2	1	1	2	1	-22.65
2	1	1	2	1	-22.96
2	1	1	2	1	-23.26
2	1	1	2	1	-23.56
2	1	1	2	1	-23.86
2	1	1	2	1	-24.17
2	1	1	2	1	-24.47
2	1	1	2	1	-24.77
2	1	1	2	1	-25.08
2	1	1	2	1	-25.38
